Date,Close,Change %
2012-07-09,1352.46,-7.06%
2012-07-10,1341.47,-7.81%
2012-07-11,1341.45,-7.81%
2012-07-12,1334.76,-8.27%
2012-07-13,1356.78,-6.76%
2012-07-16,1353.64,-6.98%
2012-07-17,1363.67,-6.29%
2012-07-18,1372.78,-5.66%
2012-07-19,1376.51,-5.41%
2012-07-20,1362.66,-6.36%
2012-07-23,1350.52,-7.19%
2012-07-24,1338.31,-8.03%
2012-07-25,1337.89,-8.06%
2012-07-26,1360.02,-6.54%
2012-07-27,1385.97,-4.76%
2012-07-30,1385.3,-4.80%
2012-07-31,1379.32,-5.21%
2012-08-01,1375.32,-5.49%
2012-08-02,1365,-6.20%
2012-08-03,1390.99,-4.41%
2012-08-06,1394.23,-4.19%
2012-08-07,1401.35,-3.70%
2012-08-08,1402.22,-3.64%
2012-08-09,1402.8,-3.60%
2012-08-10,1405.87,-3.39%
2012-08-13,1404.11,-3.51%
2012-08-14,1403.93,-3.52%
2012-08-15,1405.53,-3.41%
2012-08-16,1415.51,-2.73%
2012-08-17,1418.16,-2.54%
2012-08-20,1418.13,-2.55%
2012-08-21,1413.17,-2.89%
2012-08-22,1413.49,-2.86%
2012-08-23,1402.08,-3.65%
2012-08-24,1411.13,-3.03%
2012-08-27,1410.44,-3.07%
2012-08-28,1409.3,-3.15%
2012-08-29,1410.49,-3.07%
2012-08-30,1399.48,-3.83%
2012-08-31,1406.58,-3.34%
2012-09-03,1406.58,-3.34%
2012-09-04,1404.94,-3.45%
2012-09-05,1403.44,-3.55%
2012-09-06,1432.12,-1.58%
2012-09-07,1437.92,-1.19%
2012-09-10,1429.08,-1.79%
2012-09-11,1433.56,-1.49%
2012-09-12,1436.56,-1.28%
2012-09-13,1459.99,0.33%
2012-09-14,1465.77,0.73%
2012-09-17,1461.19,0.41%
2012-09-18,1459.32,0.29%
2012-09-19,1461.05,0.40%
2012-09-20,1460.26,0.35%
2012-09-21,1460.15,0.34%
2012-09-24,1456.89,0.12%
2012-09-25,1441.59,-0.93%
2012-09-26,1433.32,-1.50%
2012-09-27,1447.15,-0.55%
2012-09-28,1440.67,-1.00%
2012-10-01,1444.49,-0.73%
2012-10-02,1445.75,-0.65%
2012-10-03,1450.99,-0.29%
2012-10-04,1461.4,0.43%
2012-10-05,1460.93,0.40%
2012-10-08,1455.88,0.05%
2012-10-09,1441.48,-0.94%
2012-10-10,1432.56,-1.55%
2012-10-11,1432.84,-1.53%
2012-10-12,1428.59,-1.83%
2012-10-15,1440.13,-1.03%
2012-10-16,1454.92,-0.02%
2012-10-17,1460.91,0.39%
2012-10-18,1457.34,0.15%
2012-10-19,1433.19,-1.51%
2012-10-22,1433.82,-1.47%
2012-10-23,1413.11,-2.89%
2012-10-24,1408.75,-3.19%
2012-10-25,1412.97,-2.90%
2012-10-26,1411.94,-2.97%
2012-10-29,1411.94,-2.97%
2012-10-30,1411.94,-2.97%
2012-10-31,1412.16,-2.96%
2012-11-01,1427.59,-1.90%
2012-11-02,1414.2,-2.82%
2012-11-05,1417.26,-2.61%
2012-11-06,1428.39,-1.84%
2012-11-07,1394.53,-4.17%
2012-11-08,1377.51,-5.34%
2012-11-09,1379.85,-5.18%
2012-11-12,1380.03,-5.16%
2012-11-13,1374.53,-5.54%
2012-11-14,1355.49,-6.85%
2012-11-15,1353.33,-7.00%
2012-11-16,1359.88,-6.55%
2012-11-19,1386.89,-4.69%
2012-11-20,1384.53,-4.85%
2012-11-21,1391.03,-4.41%
2012-11-22,1391.03,-4.41%
2012-11-23,1409.15,-3.16%
2012-11-26,1406.29,-3.36%
2012-11-27,1398.94,-3.86%
2012-11-28,1409.93,-3.11%
2012-11-29,1415.95,-2.70%
2012-11-30,1416.18,-2.68%
2012-12-03,1409.46,-3.14%
2012-12-04,1407.05,-3.31%
2012-12-05,1409.28,-3.15%
2012-12-06,1413.94,-2.83%
2012-12-07,1418.07,-2.55%
2012-12-10,1418.55,-2.52%
2012-12-11,1427.84,-1.88%
2012-12-12,1428.48,-1.83%
2012-12-13,1419.45,-2.45%
2012-12-14,1413.58,-2.86%
2012-12-17,1430.36,-1.70%
2012-12-18,1446.79,-0.58%
2012-12-19,1435.81,-1.33%
2012-12-20,1443.69,-0.79%
2012-12-21,1430.15,-1.72%
2012-12-24,1426.66,-1.96%
2012-12-25,1426.66,-1.96%
2012-12-26,1419.83,-2.43%
2012-12-27,1418.09,-2.55%
2012-12-28,1402.43,-3.62%
2012-12-31,1426.19,-1.99%
2013-01-01,1426.19,-1.99%
2013-01-02,1462.42,0.50%
2013-01-03,1459.37,0.29%
2013-01-04,1466.47,0.78%
2013-01-07,1461.89,0.46%
2013-01-08,1457.15,0.14%
2013-01-09,1461.02,0.40%
2013-01-10,1472.12,1.16%
2013-01-11,1472.05,1.16%
2013-01-14,1470.68,1.07%
2013-01-15,1472.34,1.18%
2013-01-16,1472.63,1.20%
2013-01-17,1480.94,1.77%
2013-01-18,1485.98,2.12%
2013-01-21,1485.98,2.12%
2013-01-22,1492.56,2.57%
2013-01-23,1494.81,2.72%
2013-01-24,1494.82,2.72%
2013-01-25,1502.96,3.28%
2013-01-28,1500.18,3.09%
2013-01-29,1507.84,3.62%
2013-01-30,1501.96,3.22%
2013-01-31,1498.11,2.95%
2013-02-01,1513.17,3.99%
2013-02-04,1495.71,2.79%
2013-02-05,1511.29,3.86%
2013-02-06,1512.12,3.91%
2013-02-07,1509.39,3.73%
2013-02-08,1517.93,4.31%
2013-02-11,1517.01,4.25%
2013-02-12,1519.43,4.42%
2013-02-13,1520.33,4.48%
2013-02-14,1521.38,4.55%
2013-02-15,1519.79,4.44%
2013-02-19,1530.94,5.21%
2013-02-20,1511.95,3.90%
2013-02-21,1502.42,3.25%
2013-02-22,1515.6,4.15%
2013-02-25,1487.85,2.25%
2013-02-26,1496.94,2.87%
2013-02-27,1515.99,4.18%
2013-02-28,1514.68,4.09%
2013-03-01,1518.2,4.33%
2013-03-04,1525.2,4.81%
2013-03-05,1539.79,5.82%
2013-03-06,1541.46,5.93%
2013-03-07,1544.26,6.12%
2013-03-08,1551.18,6.60%
2013-03-11,1556.22,6.94%
2013-03-12,1552.48,6.69%
2013-03-13,1554.52,6.83%
2013-03-14,1563.23,7.43%
2013-03-15,1560.7,7.25%
2013-03-18,1552.1,6.66%
2013-03-19,1548.34,6.40%
2013-03-20,1558.71,7.12%
2013-03-21,1545.8,6.23%
2013-03-22,1556.89,6.99%
2013-03-25,1551.69,6.63%
2013-03-26,1563.77,7.46%
2013-03-27,1562.85,7.40%
2013-03-28,1569.19,7.84%
2013-04-01,1562.17,7.35%
2013-04-02,1570.25,7.91%
2013-04-03,1553.69,6.77%
2013-04-04,1559.98,7.20%
2013-04-05,1553.28,6.74%
2013-04-08,1563.07,7.41%
2013-04-09,1568.61,7.80%
2013-04-10,1587.73,9.11%
2013-04-11,1593.37,9.50%
2013-04-12,1588.85,9.19%
2013-04-15,1552.36,6.68%
2013-04-16,1574.57,8.21%
2013-04-17,1552.01,6.65%
2013-04-18,1541.61,5.94%
2013-04-19,1555.25,6.88%
2013-04-22,1562.5,7.38%
2013-04-23,1578.78,8.49%
2013-04-24,1578.79,8.50%
2013-04-25,1585.16,8.93%
2013-04-26,1582.24,8.73%
2013-04-29,1593.61,9.51%
2013-04-30,1597.57,9.79%
2013-05-01,1582.7,8.76%
2013-05-02,1597.59,9.79%
2013-05-03,1614.42,10.94%
2013-05-06,1617.5,11.16%
2013-05-07,1625.96,11.74%
2013-05-08,1632.69,12.20%
2013-05-09,1626.67,11.79%
2013-05-10,1633.7,12.27%
2013-05-13,1633.77,12.27%
2013-05-14,1650.34,13.41%
2013-05-15,1658.78,13.99%
2013-05-16,1650.47,13.42%
2013-05-17,1666.12,14.50%
2013-05-20,1666.29,14.51%
2013-05-21,1669.16,14.71%
2013-05-22,1655.35,13.76%
2013-05-23,1650.51,13.42%
2013-05-24,1649.6,13.36%
2013-05-28,1660.06,14.08%
2013-05-29,1648.36,13.28%
2013-05-30,1654.41,13.69%
2013-05-31,1630.74,12.07%
2013-06-03,1640.42,12.73%
2013-06-04,1631.38,12.11%
2013-06-05,1608.9,10.56%
2013-06-06,1622.56,11.50%
2013-06-07,1643.38,12.93%
2013-06-10,1642.81,12.89%
2013-06-11,1626.13,11.75%
2013-06-12,1612.52,10.81%
2013-06-13,1636.36,12.45%
2013-06-14,1626.73,11.79%
2013-06-17,1639.04,12.64%
2013-06-18,1651.81,13.51%
2013-06-19,1628.93,11.94%
2013-06-20,1588.19,9.14%
2013-06-21,1592.43,9.43%
2013-06-24,1573.09,8.10%
2013-06-25,1588.03,9.13%
2013-06-26,1603.26,10.18%
2013-06-27,1613.2,10.86%
2013-06-28,1606.28,10.38%
2013-07-01,1614.96,10.98%
2013-07-02,1614.08,10.92%
2013-07-03,1615.41,11.01%
2013-07-05,1631.89,12.14%
2013-07-08,1640.46,12.73%
2013-07-09,1652.32,13.55%
2013-07-10,1652.62,13.57%
2013-07-11,1675.02,15.11%
2013-07-12,1680.19,15.46%
2013-07-15,1682.5,15.62%
2013-07-16,1676.26,15.19%
2013-07-17,1680.91,15.51%
2013-07-18,1689.37,16.09%
2013-07-19,1692.09,16.28%
2013-07-22,1695.53,16.52%
2013-07-23,1692.39,16.30%
2013-07-24,1685.94,15.86%
2013-07-25,1690.25,16.15%
2013-07-26,1691.65,16.25%
2013-07-29,1685.33,15.82%
2013-07-30,1685.96,15.86%
2013-07-31,1685.73,15.84%
2013-08-01,1706.87,17.30%
2013-08-02,1709.67,17.49%
2013-08-05,1707.14,17.32%
2013-08-06,1697.37,16.64%
2013-08-07,1690.91,16.20%
2013-08-08,1697.48,16.65%
2013-08-09,1691.42,16.24%
2013-08-12,1689.47,16.10%
2013-08-13,1694.16,16.42%
2013-08-14,1685.39,15.82%
2013-08-15,1661.32,14.17%
2013-08-16,1655.83,13.79%
2013-08-19,1646.06,13.12%
2013-08-20,1652.35,13.55%
2013-08-21,1642.8,12.89%
2013-08-22,1656.96,13.87%
2013-08-23,1663.5,14.32%
2013-08-26,1656.78,13.85%
2013-08-27,1630.48,12.05%
2013-08-28,1634.96,12.36%
2013-08-29,1638.17,12.58%
2013-08-30,1632.97,12.22%
2013-09-03,1639.77,12.69%
2013-09-04,1653.08,13.60%
2013-09-05,1655.08,13.74%
2013-09-06,1655.17,13.74%
2013-09-09,1671.71,14.88%
2013-09-10,1683.99,15.72%
2013-09-11,1689.13,16.08%
2013-09-12,1683.42,15.69%
2013-09-13,1687.99,16.00%
2013-09-16,1697.6,16.66%
2013-09-17,1704.76,17.15%
2013-09-18,1725.52,18.58%
2013-09-19,1722.34,18.36%
2013-09-20,1709.91,17.51%
2013-09-23,1701.84,16.95%
2013-09-24,1697.42,16.65%
2013-09-25,1692.77,16.33%
2013-09-26,1698.67,16.73%
2013-09-27,1691.75,16.26%
2013-09-30,1681.55,15.56%
2013-10-01,1695,16.48%
2013-10-02,1693.87,16.40%
2013-10-03,1678.66,15.36%
2013-10-04,1690.5,16.17%
2013-10-07,1676.12,15.18%
2013-10-08,1655.45,13.76%
2013-10-09,1656.4,13.83%
2013-10-10,1692.56,16.31%
2013-10-11,1703.2,17.04%
2013-10-14,1710.14,17.52%
2013-10-15,1698.06,16.69%
2013-10-16,1721.54,18.31%
2013-10-17,1733.15,19.10%
2013-10-18,1744.5,19.88%
2013-10-21,1744.66,19.89%
2013-10-22,1754.67,20.58%
2013-10-23,1746.38,20.01%
2013-10-24,1752.07,20.40%
2013-10-25,1759.77,20.93%
2013-10-28,1762.11,21.09%
2013-10-29,1771.95,21.77%
2013-10-30,1763.31,21.18%
2013-10-31,1756.54,20.71%
2013-11-01,1761.64,21.06%
2013-11-04,1767.93,21.49%
2013-11-05,1762.97,21.15%
2013-11-06,1770.49,21.67%
2013-11-07,1747.15,20.07%
2013-11-08,1770.61,21.68%
2013-11-11,1771.89,21.77%
2013-11-12,1767.69,21.48%
2013-11-13,1782,22.46%
2013-11-14,1790.62,23.05%
2013-11-15,1798.18,23.57%
2013-11-18,1791.53,23.11%
2013-11-19,1787.87,22.86%
2013-11-20,1781.37,22.42%
2013-11-21,1795.85,23.41%
2013-11-22,1804.76,24.02%
2013-11-25,1802.48,23.87%
2013-11-26,1802.75,23.89%
2013-11-27,1807.23,24.19%
2013-11-29,1805.81,24.10%
2013-12-02,1800.9,23.76%
2013-12-03,1795.15,23.36%
2013-12-04,1792.81,23.20%
2013-12-05,1785.03,22.67%
2013-12-06,1805.09,24.05%
2013-12-09,1808.37,24.27%
2013-12-10,1802.62,23.88%
2013-12-11,1782.22,22.48%
2013-12-12,1775.5,22.01%
2013-12-13,1775.32,22.00%
2013-12-16,1786.54,22.77%
2013-12-17,1781,22.39%
2013-12-18,1810.65,24.43%
2013-12-19,1809.6,24.36%
2013-12-20,1818.31,24.96%
2013-12-23,1827.99,25.62%
2013-12-24,1833.32,25.99%
2013-12-26,1842.02,26.58%
2013-12-27,1841.4,26.54%
2013-12-30,1841.07,26.52%
2013-12-31,1848.36,27.02%
2014-01-02,1831.98,25.89%
2014-01-03,1831.37,25.85%
2014-01-06,1826.77,25.54%
2014-01-07,1837.88,26.30%
2014-01-08,1837.49,26.27%
2014-01-09,1838.13,26.32%
2014-01-10,1842.37,26.61%
2014-01-13,1819.2,25.02%
2014-01-14,1838.88,26.37%
2014-01-15,1848.38,27.02%
2014-01-16,1845.89,26.85%
2014-01-17,1838.7,26.36%
2014-01-21,1843.8,26.71%
2014-01-22,1844.86,26.78%
2014-01-23,1828.46,25.65%
2014-01-24,1790.29,23.03%
2014-01-27,1781.56,22.43%
2014-01-28,1792.5,23.18%
2014-01-29,1774.2,21.92%
2014-01-30,1794.19,23.30%
2014-01-31,1782.59,22.50%
2014-02-03,1741.89,19.70%
2014-02-04,1755.2,20.62%
2014-02-05,1751.64,20.37%
2014-02-06,1773.43,21.87%
2014-02-07,1797.02,23.49%
2014-02-10,1799.84,23.69%
2014-02-11,1819.75,25.05%
2014-02-12,1819.26,25.02%
2014-02-13,1829.83,25.75%
2014-02-14,1838.63,26.35%
2014-02-18,1840.76,26.50%
2014-02-20,1839.78,26.43%
2014-02-21,1836.25,26.19%
2014-02-24,1847.61,26.97%
2014-02-25,1845.12,26.80%
2014-02-26,1845.16,26.80%
2014-02-27,1854.29,27.43%
2014-02-28,1859.45,27.78%
2014-03-03,1845.73,26.84%
2014-03-04,1873.91,28.78%
2014-03-05,1873.81,28.77%
2014-03-06,1877.03,28.99%
2014-03-07,1878.04,29.06%
2014-03-10,1877.17,29.00%
2014-03-11,1867.63,28.34%
2014-03-12,1868.2,28.38%
2014-03-13,1846.34,26.88%
2014-03-14,1841.13,26.52%
2014-03-17,1858.83,27.74%
2014-03-18,1872.25,28.66%
2014-03-19,1860.77,27.87%
2014-03-20,1872.01,28.65%
2014-03-21,1866.4,28.26%
2014-03-24,1857.44,27.64%
2014-03-25,1865.62,28.21%
2014-03-26,1852.56,27.31%
2014-03-27,1849.04,27.07%
2014-03-28,1857.62,27.66%
2014-03-31,1872.34,28.67%
2014-04-01,1885.52,29.57%
2014-04-02,1890.9,29.94%
2014-04-03,1888.77,29.80%
2014-04-04,1865.09,28.17%
2014-04-07,1845.04,26.79%
2014-04-08,1851.96,27.27%
2014-04-09,1872.18,28.66%
2014-04-10,1833.08,25.97%
2014-04-11,1815.69,24.78%
2014-04-14,1830.61,25.80%
2014-04-15,1842.98,26.65%
2014-04-16,1862.31,27.98%
2014-04-17,1864.85,28.15%
2014-04-21,1871.89,28.64%
2014-04-22,1879.55,29.16%
2014-04-23,1875.39,28.88%
2014-04-24,1878.61,29.10%
2014-04-25,1863.4,28.05%
2014-04-28,1869.43,28.47%
2014-04-29,1878.33,29.08%
2014-04-30,1883.95,29.47%
2014-05-01,1883.68,29.45%
2014-05-02,1881.14,29.27%
2014-05-05,1884.66,29.51%
2014-05-06,1867.72,28.35%
2014-05-07,1878.21,29.07%
2014-05-08,1875.63,28.89%
2014-05-09,1878.48,29.09%
2014-05-12,1896.65,30.34%
2014-05-13,1897.45,30.39%
2014-05-14,1888.53,29.78%
2014-05-15,1870.85,28.57%
2014-05-16,1877.86,29.05%
2014-05-19,1885.08,29.54%
2014-05-20,1872.83,28.70%
2014-05-21,1888.03,29.75%
2014-05-22,1892.49,30.05%
2014-05-23,1900.53,30.61%
2014-05-27,1911.91,31.39%
2014-05-28,1909.78,31.24%
2014-05-29,1920.03,31.95%
2014-05-30,1923.57,32.19%
2014-06-02,1924.97,32.28%
2014-06-03,1924.24,32.23%
2014-06-04,1927.88,32.48%
2014-06-05,1940.46,33.35%
2014-06-06,1949.44,33.97%
2014-06-09,1951.27,34.09%
2014-06-10,1950.79,34.06%
2014-06-11,1943.89,33.59%
2014-06-12,1930.11,32.64%
2014-06-13,1936.16,33.05%
2014-06-16,1937.78,33.17%
2014-06-17,1941.99,33.45%
2014-06-18,1956.98,34.48%
2014-06-19,1959.48,34.66%
2014-06-20,1962.87,34.89%
2014-06-23,1962.61,34.87%
2014-06-24,1949.98,34.00%
2014-06-25,1959.53,34.66%
2014-06-26,1957.22,34.50%
2014-06-27,1960.96,34.76%
2014-06-30,1960.23,34.71%
2014-07-01,1973.32,35.61%
2014-07-02,1974.62,35.70%
2014-07-03,1985.44,36.44%
2014-07-07,1977.65,35.91%
2014-07-08,1963.71,34.95%
2014-07-09,1972.83,35.57%
2014-07-10,1964.68,35.01%
2014-07-11,1967.57,35.21%
2014-07-14,1977.1,35.87%
2014-07-15,1973.28,35.60%
2014-07-16,1981.57,36.17%
2014-07-17,1958.12,34.56%
2014-07-18,1978.22,35.94%
2014-07-21,1973.63,35.63%
2014-07-22,1983.53,36.31%
2014-07-23,1987.01,36.55%
2014-07-24,1987.98,36.61%
2014-07-25,1978.34,35.95%
2014-07-28,1978.91,35.99%
2014-07-29,1969.95,35.38%
2014-07-30,1970.07,35.38%
2014-07-31,1930.67,32.68%
2014-08-01,1925.15,32.30%
2014-08-04,1938.99,33.25%
2014-08-05,1920.21,31.96%
2014-08-06,1920.24,31.96%
2014-08-07,1909.57,31.23%
2014-08-08,1931.59,32.74%
2014-08-11,1936.92,33.11%
2014-08-12,1933.75,32.89%
2014-08-13,1946.72,33.78%
2014-08-14,1955.18,34.36%
2014-08-15,1955.06,34.35%
2014-08-18,1971.74,35.50%
2014-08-19,1981.6,36.18%
2014-08-20,1986.51,36.51%
2014-08-21,1992.37,36.92%
2014-08-22,1988.4,36.64%
2014-08-25,1997.92,37.30%
2014-08-26,2000.02,37.44%
2014-08-27,2000.12,37.45%
2014-08-28,1996.74,37.22%
2014-08-29,2003.37,37.67%
2014-09-02,2002.28,37.60%
2014-09-03,2000.72,37.49%
2014-09-04,1997.65,37.28%
2014-09-05,2007.71,37.97%
2014-09-08,2001.54,37.55%
2014-09-09,1988.44,36.65%
2014-09-10,1995.69,37.14%
2014-09-11,1997.45,37.27%
2014-09-12,1985.54,36.45%
2014-09-15,1984.13,36.35%
2014-09-16,1998.98,37.37%
2014-09-17,2001.57,37.55%
2014-09-18,2011.36,38.22%
2014-09-19,2010.4,38.16%
2014-09-22,1994.29,37.05%
2014-09-23,1982.77,36.26%
2014-09-24,1998.3,37.32%
2014-09-25,1965.99,35.10%
2014-09-26,1982.85,36.26%
2014-09-29,1977.8,35.92%
2014-09-30,1972.29,35.54%
2014-10-01,1946.16,33.74%
2014-10-02,1946.17,33.74%
2014-10-03,1967.9,35.24%
2014-10-06,1964.82,35.02%
2014-10-07,1935.1,32.98%
2014-10-08,1968.89,35.30%
2014-10-09,1928.21,32.51%
2014-10-10,1906.13,30.99%
2014-10-13,1874.74,28.83%
2014-10-14,1877.7,29.04%
2014-10-15,1862.49,27.99%
2014-10-16,1862.76,28.01%
2014-10-17,1886.76,29.66%
2014-10-20,1904.01,30.84%
2014-10-21,1941.28,33.41%
2014-10-22,1927.11,32.43%
2014-10-23,1950.82,34.06%
2014-10-24,1964.58,35.01%
2014-10-27,1961.63,34.80%
2014-10-28,1985.05,36.41%
2014-10-29,1982.3,36.22%
2014-10-30,1994.65,37.07%
2014-10-31,2018.05,38.68%
2014-11-03,2017.81,38.66%
2014-11-04,2012.1,38.27%
2014-11-05,2023.57,39.06%
2014-11-06,2031.21,39.59%
2014-11-07,2031.92,39.63%
2014-11-10,2038.26,40.07%
2014-11-11,2039.68,40.17%
2014-11-12,2038.25,40.07%
2014-11-13,2039.33,40.14%
2014-11-14,2039.82,40.18%
2014-11-17,2041.32,40.28%
2014-11-18,2051.8,41.00%
2014-11-19,2048.72,40.79%
2014-11-20,2052.75,41.07%
2014-11-21,2063.5,41.80%
2014-11-24,2069.41,42.21%
2014-11-25,2067.03,42.05%
2014-11-26,2072.83,42.45%
2014-11-28,2067.56,42.08%
2014-12-01,2053.44,41.11%
2014-12-02,2066.55,42.01%
2014-12-03,2074.33,42.55%
2014-12-04,2071.92,42.38%
2014-12-05,2075.37,42.62%
2014-12-08,2060.31,41.59%
2014-12-09,2059.82,41.55%
2014-12-10,2026.14,39.24%
2014-12-11,2035.33,39.87%
2014-12-12,2002.33,37.60%
2014-12-15,1989.63,36.73%
2014-12-16,1972.74,35.57%
2014-12-17,2012.89,38.33%
2014-12-18,2061.23,41.65%
2014-12-19,2070.65,42.30%
2014-12-22,2078.54,42.84%
2014-12-23,2082.17,43.09%
2014-12-24,2081.88,43.07%
2014-12-26,2088.77,43.54%
2014-12-29,2090.57,43.67%
2014-12-30,2080.35,42.96%
2014-12-31,2058.9,41.49%
2015-01-02,2058.2,41.44%
2015-01-05,2020.58,38.86%
2015-01-06,2002.61,37.62%
2015-01-07,2025.9,39.22%
2015-01-08,2062.14,41.71%
2015-01-09,2044.81,40.52%
2015-01-12,2028.26,39.38%
2015-01-13,2023.03,39.02%
2015-01-14,2011.27,38.22%
2015-01-15,1992.67,36.94%
2015-01-16,2019.42,38.78%
2015-01-20,2022.55,38.99%
2015-01-21,2032.12,39.65%
2015-01-22,2063.15,41.78%
2015-01-23,2051.82,41.00%
2015-01-26,2057.09,41.36%
2015-01-27,2029.55,39.47%
2015-01-28,2002.16,37.59%
2015-01-29,2021.25,38.90%
2015-01-30,1994.99,37.10%
2015-02-02,2020.85,38.87%
2015-02-03,2050.03,40.88%
2015-02-04,2041.51,40.29%
2015-02-05,2062.52,41.74%
2015-02-06,2055.47,41.25%
2015-02-09,2046.74,40.65%
2015-02-10,2068.59,42.15%
2015-02-11,2068.53,42.15%
2015-02-12,2088.48,43.52%
2015-02-13,2096.99,44.11%
2015-02-17,2100.34,44.34%
2015-02-18,2099.68,44.29%
2015-02-19,2097.45,44.14%
2015-02-20,2110.3,45.02%
2015-02-23,2109.66,44.98%
2015-02-24,2115.48,45.38%
2015-02-25,2113.86,45.27%
2015-02-26,2110.74,45.05%
2015-02-27,2104.5,44.62%
2015-03-02,2117.39,45.51%
2015-03-03,2107.78,44.85%
2015-03-04,2098.53,44.21%
2015-03-05,2101.04,44.38%
2015-03-06,2071.26,42.34%
2015-03-09,2079.43,42.90%
2015-03-10,2044.16,40.48%
2015-03-11,2040.24,40.21%
2015-03-12,2065.95,41.97%
2015-03-13,2053.4,41.11%
2015-03-16,2081.19,43.02%
2015-03-17,2074.28,42.55%
2015-03-18,2099.5,44.28%
2015-03-19,2089.27,43.58%
2015-03-20,2108.1,44.87%
2015-03-23,2104.42,44.62%
2015-03-24,2091.5,43.73%
2015-03-25,2061.05,41.64%
2015-03-26,2056.15,41.30%
2015-03-27,2061.02,41.63%
2015-03-30,2086.24,43.37%
2015-03-31,2067.89,42.11%
2015-04-01,2059.69,41.54%
2015-04-02,2066.96,42.04%
2015-04-06,2080.62,42.98%
2015-04-07,2076.33,42.69%
2015-04-08,2081.9,43.07%
2015-04-09,2091.18,43.71%
2015-04-10,2102.06,44.45%
2015-04-13,2092.43,43.79%
2015-04-14,2095.84,44.03%
2015-04-15,2106.63,44.77%
2015-04-16,2104.99,44.66%
2015-04-17,2081.18,43.02%
2015-04-20,2100.4,44.34%
2015-04-21,2097.29,44.13%
2015-04-22,2107.96,44.86%
2015-04-23,2112.93,45.20%
2015-04-24,2117.69,45.53%
2015-04-27,2108.92,44.93%
2015-04-28,2114.76,45.33%
2015-04-29,2106.85,44.78%
2015-04-30,2085.51,43.32%
2015-05-01,2108.29,44.88%
2015-05-04,2114.49,45.31%
2015-05-05,2089.46,43.59%
2015-05-06,2080.15,42.95%
2015-05-07,2088,43.49%
2015-05-08,2116.1,45.42%
2015-05-11,2105.33,44.68%
2015-05-12,2099.12,44.25%
2015-05-13,2098.48,44.21%
2015-05-14,2121.1,45.76%
2015-05-15,2122.73,45.88%
2015-05-18,2129.2,46.32%
2015-05-19,2127.83,46.23%
2015-05-20,2125.85,46.09%
2015-05-21,2130.82,46.43%
2015-05-22,2126.06,46.10%
2015-05-26,2104.2,44.60%
2015-05-27,2123.48,45.93%
2015-05-28,2120.79,45.74%
2015-05-29,2107.39,44.82%
2015-06-01,2111.73,45.12%
2015-06-02,2109.6,44.97%
2015-06-03,2114.07,45.28%
2015-06-04,2095.84,44.03%
2015-06-05,2092.83,43.82%
2015-06-08,2079.28,42.89%
2015-06-09,2080.15,42.95%
2015-06-10,2105.2,44.67%
2015-06-11,2108.86,44.92%
2015-06-12,2094.11,43.91%
2015-06-15,2084.43,43.24%
2015-06-16,2096.29,44.06%
2015-06-17,2100.44,44.34%
2015-06-18,2121.24,45.77%
2015-06-19,2109.99,45.00%
2015-06-22,2122.85,45.88%
2015-06-23,2124.2,45.98%
2015-06-24,2108.58,44.90%
2015-06-25,2102.31,44.47%
2015-06-26,2101.49,44.42%
2015-06-29,2057.64,41.40%
2015-06-30,2063.11,41.78%
2015-07-01,2077.42,42.76%
2015-07-02,2076.78,42.72%
2015-07-06,2068.76,42.17%
2015-07-07,2081.34,43.03%
2015-07-08,2046.68,40.65%
2015-07-09,2051.31,40.97%
2015-07-10,2076.62,42.71%
2015-07-13,2099.6,44.29%
2015-07-14,2108.95,44.93%
2015-07-15,2107.4,44.82%
2015-07-16,2124.29,45.98%
2015-07-17,2126.64,46.14%
2015-07-20,2128.28,46.26%
2015-07-21,2119.21,45.63%
2015-07-22,2114.15,45.29%
2015-07-23,2102.15,44.46%
2015-07-24,2079.65,42.91%
2015-07-27,2067.64,42.09%
2015-07-28,2093.25,43.85%
2015-07-29,2108.57,44.90%
2015-07-30,2108.63,44.91%
2015-07-31,2103.84,44.58%
2015-08-03,2098.04,44.18%
2015-08-04,2093.32,43.85%
2015-08-05,2099.84,44.30%
2015-08-06,2083.56,43.18%
2015-08-07,2077.57,42.77%
2015-08-10,2104.18,44.60%
2015-08-11,2084.07,43.22%
2015-08-12,2086.05,43.35%
2015-08-13,2083.39,43.17%
2015-08-14,2091.54,43.73%
2015-08-17,2102.44,44.48%
2015-08-18,2096.92,44.10%
2015-08-19,2079.61,42.91%
2015-08-20,2035.73,39.90%
2015-08-21,1970.89,35.44%
2015-08-24,1893.21,30.10%
2015-08-25,1867.61,28.34%
2015-08-26,1940.51,33.35%
2015-08-27,1987.66,36.59%
2015-08-28,1988.87,36.68%
2015-08-31,1972.18,35.53%
2015-09-01,1913.85,31.52%
2015-09-02,1948.86,33.93%
2015-09-03,1951.13,34.08%
2015-09-04,1921.22,32.03%
2015-09-08,1969.41,35.34%
2015-09-09,1942.04,33.46%
2015-09-10,1952.29,34.16%
2015-09-11,1961.05,34.76%
2015-09-14,1953.03,34.21%
2015-09-15,1978.09,35.94%
2015-09-16,1995.31,37.12%
2015-09-17,1990.2,36.77%
2015-09-18,1958.03,34.56%
2015-09-21,1966.97,35.17%
2015-09-22,1942.74,33.51%
2015-09-23,1938.76,33.23%
2015-09-24,1932.24,32.78%
2015-09-25,1931.34,32.72%
